  0.5300E+02  0.8931E+00  0.6057E+04  0.3606E+01  0.9410E+01  0.8219E-03  0.4275E+03
  0.5400E+02  0.8937E+00  0.6061E+04  0.2828E+01  0.4342E+01  0.3655E-03  0.4355E+03
  0.5500E+02  0.8947E+00  0.6068E+04  0.3162E+01  0.6275E+01  0.5093E-03  0.4434E+03
  0.5600E+02  0.8957E+00  0.6075E+04  0.3317E+01  0.7207E+01  0.5644E-03  0.4514E+03
  0.5700E+02  0.8972E+00  0.6085E+04  0.3742E+01  0.1014E+02  0.7667E-03  0.4594E+03
  0.5800E+02  0.8990E+00  0.6097E+04  0.4000E+01  0.1207E+02  0.8818E-03  0.4674E+03
  0.5900E+02  0.9005E+00  0.6107E+04  0.3742E+01  0.1000E+02  0.7064E-03  0.4754E+03
  0.6000E+02  0.9021E+00  0.6118E+04  0.3873E+01  0.1094E+02  0.7469E-03  0.4834E+03
  0.6100E+02  0.9031E+00  0.6125E+04  0.3317E+01  0.6868E+01  0.4540E-03  0.4914E+03
  0.6200E+02  0.9047E+00  0.6136E+04  0.3873E+01  0.1080E+02  0.6912E-03  0.4994E+03
  0.6300E+02  0.9055E+00  0.6141E+04  0.3162E+01  0.5733E+01  0.3554E-03  0.5074E+03
  0.6400E+02  0.9067E+00  0.6149E+04  0.3464E+01  0.7665E+01  0.4606E-03  0.5154E+03
  0.6500E+02  0.9082E+00  0.6160E+04  0.3873E+01  0.1060E+02  0.6175E-03  0.5233E+03
  0.6600E+02  0.9099E+00  0.6171E+04  0.4000E+01  0.1153E+02  0.6518E-03  0.5313E+03
  0.6700E+02  0.9104E+00  0.6175E+04  0.2828E+01  0.3462E+01  0.1899E-03  0.5393E+03
  0.6800E+02  0.9127E+00  0.6190E+04  0.4472E+01  0.1539E+02  0.8202E-03  0.5473E+03
  0.6900E+02  0.9138E+00  0.6197E+04  0.3464E+01  0.7326E+01  0.3792E-03  0.5553E+03
  0.7000E+02  0.9158E+00  0.6211E+04  0.4243E+01  0.1326E+02  0.6669E-03  0.5633E+03
  0.7100E+02  0.9167E+00  0.6217E+04  0.3317E+01  0.6191E+01  0.3027E-03  0.5713E+03
  0.7200E+02  0.9183E+00  0.6228E+04  0.4000E+01  0.1112E+02  0.5290E-03  0.5793E+03
  0.7300E+02  0.9205E+00  0.6243E+04  0.4472E+01  0.1506E+02  0.6967E-03  0.5873E+03
  0.7400E+02  0.9223E+00  0.6255E+04  0.4123E+01  0.1199E+02  0.5400E-03  0.5953E+03
  0.7500E+02  0.9236E+00  0.6264E+04  0.3742E+01  0.8920E+01  0.3912E-03  0.6032E+03
  0.7600E+02  0.9246E+00  0.6271E+04  0.3464E+01  0.6852E+01  0.2927E-03  0.6112E+03
  0.7700E+02  0.9265E+00  0.6284E+04  0.4243E+01  0.1278E+02  0.5321E-03  0.6192E+03
  0.7800E+02  0.9275E+00  0.6290E+04  0.3464E+01  0.6717E+01  0.2725E-03  0.6272E+03
  0.7900E+02  0.9291E+00  0.6301E+04  0.4000E+01  0.1065E+02  0.4212E-03  0.6352E+03
  0.8000E+02  0.9312E+00  0.6316E+04  0.4472E+01  0.1458E+02  0.5625E-03  0.6432E+03
  0.8100E+02  0.9323E+00  0.6323E+04  0.3606E+01  0.7513E+01  0.2828E-03  0.6512E+03
  0.8200E+02  0.9330E+00  0.6327E+04  0.3162E+01  0.4446E+01  0.1633E-03  0.6592E+03
  0.8300E+02  0.9341E+00  0.6335E+04  0.3606E+01  0.7378E+01  0.2645E-03  0.6672E+03
  0.8400E+02  0.9344E+00  0.6337E+04  0.2828E+01  0.2310E+01  0.8088E-04  0.6752E+03
  0.8500E+02  0.9364E+00  0.6350E+04  0.4359E+01  0.1324E+02  0.4529E-03  0.6831E+03
  0.8600E+02  0.9368E+00  0.6354E+04  0.3000E+01  0.3175E+01  0.1061E-03  0.6911E+03
  0.8700E+02  0.9374E+00  0.6358E+04  0.3162E+01  0.4107E+01  0.1341E-03  0.6991E+03
  0.8800E+02  0.9385E+00  0.6365E+04  0.3606E+01  0.7039E+01  0.2247E-03  0.7071E+03
  0.8900E+02  0.9399E+00  0.6375E+04  0.4000E+01  0.9971E+01  0.3112E-03  0.7151E+03
  0.9000E+02  0.9413E+00  0.6384E+04  0.3873E+01  0.8904E+01  0.2718E-03  0.7231E+03
  0.9100E+02  0.9426E+00  0.6392E+04  0.3873E+01  0.8836E+01  0.2638E-03  0.7311E+03
  0.9200E+02  0.9430E+00  0.6395E+04  0.3000E+01  0.2768E+01  0.8088E-04  0.7391E+03
  0.9300E+02  0.9450E+00  0.6409E+04  0.4472E+01  0.1370E+02  0.3918E-03  0.7471E+03
  0.9400E+02  0.9461E+00  0.6417E+04  0.3742E+01  0.7633E+01  0.2137E-03  0.7551E+03
  0.9500E+02  0.9465E+00  0.6419E+04  0.3000E+01  0.2565E+01  0.7031E-04  0.7630E+03
  0.9600E+02  0.9492E+00  0.6438E+04  0.5000E+01  0.1850E+02  0.4966E-03  0.7710E+03
  0.9700E+02  0.9505E+00  0.6446E+04  0.3873E+01  0.8430E+01  0.2217E-03  0.7790E+03
  0.9800E+02  0.9524E+00  0.6459E+04  0.4472E+01  0.1336E+02  0.3443E-03  0.7870E+03
  0.9900E+02  0.9537E+00  0.6468E+04  0.3873E+01  0.8294E+01  0.2094E-03  0.7950E+03
  0.1000E+03  0.9540E+00  0.6470E+04  0.3000E+01  0.2226E+01  0.5511E-04  0.8030E+03
  0.1010E+03  0.9543E+00  0.6472E+04  0.3000E+01  0.2159E+01  0.5238E-04  0.8110E+03
  0.1020E+03  0.9550E+00  0.6477E+04  0.3464E+01  0.5091E+01  0.1211E-03  0.8190E+03
  0.1030E+03  0.9561E+00  0.6484E+04  0.3742E+01  0.7023E+01  0.1639E-03  0.8270E+03
  0.1040E+03  0.9565E+00  0.6487E+04  0.3162E+01  0.2955E+01  0.6766E-04  0.8350E+03
  0.1050E+03  0.9584E+00  0.6500E+04  0.4472E+01  0.1289E+02  0.2895E-03  0.8429E+03
  0.1060E+03  0.9591E+00  0.6505E+04  0.3464E+01  0.4820E+01  0.1062E-03  0.8509E+03
  0.1070E+03  0.9604E+00  0.6514E+04  0.4000E+01  0.8752E+01  0.1893E-03  0.8589E+03
  0.1080E+03  0.9610E+00  0.6517E+04  0.3317E+01  0.3684E+01  0.7824E-04  0.8669E+03
  0.1090E+03  0.9625E+00  0.6528E+04  0.4243E+01  0.1062E+02  0.2214E-03  0.8749E+03
  0.1100E+03  0.9641E+00  0.6538E+04  0.4243E+01  0.1055E+02  0.2160E-03  0.8829E+03
  0.1110E+03  0.9645E+00  0.6541E+04  0.3162E+01  0.2481E+01  0.4990E-04  0.8909E+03
  0.1120E+03  0.9655E+00  0.6548E+04  0.3873E+01  0.7413E+01  0.1464E-03  0.8989E+03
  0.1130E+03  0.9671E+00  0.6559E+04  0.4243E+01  0.1035E+02  0.2008E-03  0.9069E+03
  0.1140E+03  0.9678E+00  0.6564E+04  0.3606E+01  0.5278E+01  0.1006E-03  0.9149E+03
  0.1150E+03  0.9695E+00  0.6575E+04  0.4359E+01  0.1121E+02  0.2101E-03  0.9228E+03
  0.1160E+03  0.9704E+00  0.6581E+04  0.3742E+01  0.6143E+01  0.1131E-03  0.9308E+03
  0.1170E+03  0.9723E+00  0.6594E+04  0.4583E+01  0.1307E+02  0.2368E-03  0.9388E+03
  0.1180E+03  0.9735E+00  0.6602E+04  0.4000E+01  0.8007E+01  0.1426E-03  0.9468E+03
  0.1190E+03  0.9750E+00  0.6612E+04  0.4243E+01  0.9939E+01  0.1740E-03  0.9548E+03
  0.1200E+03  0.9760E+00  0.6619E+04  0.3873E+01  0.6872E+01  0.1183E-03  0.9628E+03
  0.1210E+03  0.9779E+00  0.6632E+04  0.4583E+01  0.1280E+02  0.2168E-03  0.9708E+03
  0.1220E+03  0.9784E+00  0.6636E+04  0.3464E+01  0.3736E+01  0.6224E-04  0.9788E+03
  0.1230E+03  0.9799E+00  0.6645E+04  0.4243E+01  0.9668E+01  0.1585E-03  0.9868E+03
  0.1240E+03  0.9808E+00  0.6652E+04  0.3873E+01  0.6601E+01  0.1065E-03  0.9948E+03
  0.1250E+03  0.9818E+00  0.6659E+04  0.3873E+01  0.6533E+01  0.1037E-03  0.1003E+04
  0.1260E+03  0.9826E+00  0.6664E+04  0.3742E+01  0.5465E+01  0.8538E-04  0.1011E+04
  0.1270E+03  0.9835E+00  0.6670E+04  0.3873E+01  0.6397E+01  0.9838E-04  0.1019E+04
  0.1280E+03  0.9849E+00  0.6680E+04  0.4243E+01  0.9330E+01  0.1413E-03  0.1027E+04
  0.1290E+03  0.9858E+00  0.6686E+04  0.3873E+01  0.6262E+01  0.9335E-04  0.1035E+04
  0.1300E+03  0.9871E+00  0.6694E+04  0.4123E+01  0.8194E+01  0.1203E-03  0.1043E+04
  0.1310E+03  0.9878E+00  0.6699E+04  0.3742E+01  0.5127E+01  0.7412E-04  0.1051E+04
  0.1320E+03  0.9886E+00  0.6704E+04  0.3742E+01  0.5059E+01  0.7204E-04  0.1059E+04
  0.1330E+03  0.9896E+00  0.6711E+04  0.4000E+01  0.6991E+01  0.9807E-04  0.1067E+04
  0.1340E+03  0.9897E+00  0.6712E+04  0.3162E+01  0.9233E+00  0.1276E-04  0.1075E+04
  0.1350E+03  0.9907E+00  0.6719E+04  0.4000E+01  0.6856E+01  0.9335E-04  0.1083E+04
  0.1360E+03  0.9917E+00  0.6726E+04  0.4000E+01  0.6788E+01  0.9108E-04  0.1091E+04
  0.1370E+03  0.9929E+00  0.6734E+04  0.4123E+01  0.7720E+01  0.1021E-03  0.1099E+04
  0.1380E+03  0.9940E+00  0.6741E+04  0.4123E+01  0.7652E+01  0.9973E-04  0.1107E+04
  0.1390E+03  0.9951E+00  0.6749E+04  0.4123E+01  0.7585E+01  0.9744E-04  0.1115E+04
  0.1400E+03  0.9955E+00  0.6751E+04  0.3464E+01  0.2517E+01  0.3188E-04  0.1123E+04
  0.1410E+03  0.9958E+00  0.6754E+04  0.3464E+01  0.2449E+01  0.3058E-04  0.1131E+04
  0.1420E+03  0.9965E+00  0.6758E+04  0.3742E+01  0.4381E+01  0.5394E-04  0.1139E+04
  0.1430E+03  0.9976E+00  0.6766E+04  0.4123E+01  0.7314E+01  0.8879E-04  0.1147E+04
  0.1440E+03  0.9982E+00  0.6770E+04  0.3742E+01  0.4246E+01  0.5084E-04  0.1155E+04
  0.1450E+03  0.9976E+00  0.6766E+04  0.2449E+01  -.3822E+01  -.4513E-04  0.1163E+04
  0.1460E+03  0.9982E+00  0.6770E+04  0.3742E+01  0.4111E+01  0.4788E-04  0.1171E+04
  0.1470E+03  0.9999E+00  0.6781E+04  0.4583E+01  0.1104E+02  0.1269E-03  0.1179E+04
  0.1480E+03  0.9994E+00  0.6778E+04  0.2646E+01  -.3025E+01  -.3429E-04  0.1187E+04
  0.1490E+03  0.1000E+01  0.6782E+04  0.3742E+01  0.3907E+01  0.4371E-04  0.1195E+04
